startDate,ms_played,track_name,artist_name,album_name,url,type,sourceName,value,unit,endDate
2023-12-01 19:50:00,291790,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW,StepCount,Casio G-Shock,17.0,count,12/1/23 19:58
2023-12-01 20:30:00,1440,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8,StepCount,Casio G-Shock,16.0,count,12/1/23 20:35
2023-12-01 20:50:00,300640,Mere Sapnon Ki Rani,Kishore Kumar,Kishore Kumar Masti Ki Chakri,spotify:track:7esbB2vqT7jJPY9wUp83yU,StepCount,Casio G-Shock,62.0,count,12/1/23 20:54
2023-12-01 21:10:00,210789,Dil Chori,Yo Yo Honey Singh,Sonu Ke Titu Ki Sweety,spotify:track:6zojSFiUNySBy3Kd1JVCXb,StepCount,iPhone 4s,24.0,count,12/1/23 21:22
2023-12-01 21:30:00,38290,Makhna,Yo Yo Honey Singh,Makhna,spotify:track:7A9zMoPZw4fN7zSVXINeEF,StepCount,iPhone 4s,64.0,count,12/1/23 21:43
2023-12-01 21:40:00,1020,One Thousand Miles,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:7FQTRGEYNU9vyR03xVHDrd,StepCount,Casio G-Shock,196.0,count,12/1/23 21:50
2023-12-01 21:50:00,207789,"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",spotify:track:1sZFDDmmBVkcHOpV6AB0Nx,StepCount,iPhone 4s,39.0,count,12/1/23 22:03
2023-12-01 22:20:00,35660,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:1QZRCi2Z1DQQaR6bGAzhtN,StepCount,Casio G-Shock,22.0,count,12/1/23 22:30
2023-12-02 23:10:00,47950,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,StepCount,Casio G-Shock,45.0,count,12/2/23 23:17
2023-12-05 18:50:00,329386,Dil Ibaadat,Pritam,Yaad Aayenge Ye Pal,spotify:track:5IICsgzOIQsCykvzGpApsb,StepCount,Casio G-Shock,20.0,count,12/5/23 18:56
2023-12-05 19:20:00,1493,Banda Bindas,KK,Tribute To K.K. - A Legacy,spotify:track:3P3RbtgGA2bSaRvjnQ75Zh,StepCount,Casio G-Shock,19.0,count,12/5/23 19:29
2023-12-05 20:20:00,7924,"Hum to Deewane Huye (From ""Baadshah"")",Abhijeet,Sensational Duets,spotify:track:5qG6jYnBmGMdKS1WiZBgj5,StepCount,iPhone 4s,56.0,count,12/5/23 20:29
2023-12-05 20:30:00,3012,Genda Phool,Rekha Bhardwaj,Delhi-6,spotify:track:15Vuw407y6UWIPUfGrpJ1e,StepCount,Casio G-Shock,33.0,count,12/5/23 20:38
2023-12-05 20:40:00,298184,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,StepCount,iPhone 4s,12.0,count,12/5/23 20:49
2023-12-06 19:30:00,158216,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),spotify:track:6f3C6rJo7zvmfr1h5SRvxg,StepCount,Casio G-Shock,820.0,count,12/6/23 19:48
2023-12-06 19:40:00,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:251PNRmJU9KcUnFQAB5t6I,StepCount,iPhone 4s,92.0,count,12/6/23 19:55
2023-12-06 20:50:00,62180,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",spotify:track:1Wmhz6pAesAAKh6Oy3zknL,StepCount,Casio G-Shock,44.0,count,12/6/23 20:56
2023-12-06 21:10:00,353816,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3rsx3pDYM3a08O0Yu3Tq6V,StepCount,Casio G-Shock,23.0,count,12/6/23 21:19
2023-12-06 21:30:00,457819,Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4uXShFWajd1PTQzlW3P4jj,StepCount,Casio G-Shock,24.0,count,12/6/23 21:37
2023-12-06 22:10:00,324817,Badi Mushkil Hai,Abhijeet Bhattcharya,Anjaam - Original Motion Picture Soundtrack,spotify:track:1jk1tdtftNDbynHJ2H3X8Z,StepCount,Casio G-Shock,4.0,count,12/6/23 22:12
2023-12-06 22:50:00,36422,Kya Hua (Loveria),Alka Yagnik,Raju Ban Gaya Gentleman - Original Motion Picture Soundtrack,spotify:track:7jlkMcwjLJvqkSlI2MtaLY,StepCount,iPhone 4s,40.0,count,12/6/23 22:54
2023-12-06 23:10:00,0,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,StepCount,Casio G-Shock,16.0,count,12/6/23 23:14
2023-12-07 18:30:00,408133,Bole Chudiyan,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:1uzkWkIaWaxzHJgJ4Fy5rO,StepCount,Casio G-Shock,20.0,count,12/7/23 18:37
2023-12-07 21:30:00,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,spotify:track:5H4rKylLnO8KrmdXTRhj5s,StepCount,Casio G-Shock,17.0,count,12/7/23 21:30
2023-12-07 23:40:00,5700,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:7EjatvVN2Y2GjpvKSyWJR4,StepCount,iPhone 4s,26.0,count,12/7/23 23:44
2023-12-08 19:10:00,928,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:18YHbIhrleUkKKj2DvEp79,StepCount,iPhone 4s,91.0,count,12/8/23 19:16
2023-12-08 20:10:00,324862,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),spotify:track:4vgCpNUUcpEIBifidhQOnR,StepCount,iPhone 4s,34.0,count,12/8/23 20:18
2023-12-08 20:20:00,286001,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,spotify:track:1ELMyeJLDHUz3cK3XTWgEi,StepCount,iPhone 4s,24.0,count,12/8/23 20:28
2023-12-09 20:30:00,59005,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,StepCount,iPhone 4s,60.0,count,12/9/23 20:37
2023-12-09 20:40:00,39086,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,StepCount,Casio G-Shock,27.0,count,12/9/23 20:46
2023-12-10 17:00:00,1660,Sultan,Vishal-Shekhar,Sultan,spotify:track:3kSBSSsXtebECjCggW87yq,StepCount,Casio G-Shock,29.0,count,12/10/23 17:12
2023-12-10 17:20:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,StepCount,Casio G-Shock,18.0,count,12/10/23 17:29
2023-12-11 15:20:00,246131,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR,StepCount,Casio G-Shock,23.0,count,12/11/23 15:21
2023-12-11 15:30:00,145407,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4Yp8zw7b35bheMVTp39o5O,StepCount,Casio G-Shock,8.0,count,12/11/23 15:37
2023-12-11 16:00:00,302210,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,StepCount,Casio G-Shock,8.0,count,12/11/23 16:09
2023-12-11 18:10:00,10173,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,698.0,count,12/11/23 18:29
2023-12-11 18:20:00,337085,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,345.0,count,12/11/23 18:39
2023-12-11 18:30:00,319098,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb,StepCount,iPhone 4s,18.0,count,12/11/23 18:43
2023-12-11 18:40:00,259036,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,8.0,count,12/11/23 18:42
2023-12-11 20:10:00,236007,Alvida,Pritam,Yaad Aayenge Ye Pal,spotify:track:1WQHF8jw9CPabD4ImmEK1t,StepCount,iPhone 4s,28.0,count,12/11/23 20:26
2023-12-12 15:30:00,1190,Aahun Aahun,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:1n1b2lwdRdWF5RAaA0vewk,StepCount,Casio G-Shock,5.0,count,12/12/23 15:38
2023-12-12 15:50:00,313933,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,StepCount,Casio G-Shock,19.0,count,12/12/23 15:58
2023-12-12 16:00:00,85560,Soniye,KK,Aksar,spotify:track:5O4AGvOVFSs5ipu3iNOuoi,StepCount,Casio G-Shock,158.0,count,12/12/23 16:10
2023-12-13 01:50:00,81448,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,StepCount,Casio G-Shock,3.0,count,12/13/23 1:55
2023-12-13 20:20:00,159,"Mere Khayalon Ki Malika (From ""Josh"")",Abhijeet,My Best Collection,spotify:track:67wuqsKi5LZOBAtTLzeK8g,StepCount,Casio G-Shock,31.0,count,12/13/23 20:21
2023-12-14 01:10:00,265168,"Deva Deva (From ""Brahmastra"")",Pritam,Deva Deva,spotify:track:0IGXY47K2ha3AHfX57wY1O,StepCount,Casio G-Shock,15.0,count,12/14/23 1:18
2023-12-14 07:00:00,366746,Dil De Diya Hai,Anand Raj Anand,Masti,spotify:track:2zT6KfK583MkcLIHLBO8De,StepCount,Casio G-Shock,33.0,count,12/14/23 7:15
2023-12-14 07:10:00,1570,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,StepCount,Casio G-Shock,62.0,count,12/14/23 7:21
2023-12-14 07:20:00,306133,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,StepCount,Casio G-Shock,95.0,count,12/14/23 7:34
2023-12-14 07:50:00,1610,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,spotify:track:0kWWPtEWjmQVEu4V0esXJ8,StepCount,iPhone 4s,75.0,count,12/14/23 8:09
2023-12-14 08:00:00,39544,Phir Se Ud Chala,Mohit Chauhan,Rockstar,spotify:track:1kcV2LJxt5v0s2cEGtEJ5i,StepCount,iPhone 4s,80.0,count,12/14/23 8:19
2023-12-14 08:10:00,120240,Saawariya,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:5T6yrJuKWnkCH2OlQsoO7z,StepCount,Casio G-Shock,82.0,count,12/14/23 8:26
2023-12-14 17:20:00,1020,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,StepCount,Casio G-Shock,21.0,count,12/14/23 17:21
2023-12-14 17:50:00,298271,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,StepCount,Casio G-Shock,1.0,count,12/14/23 17:53
2023-12-14 18:00:00,287213,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,StepCount,Casio G-Shock,19.0,count,12/14/23 18:02
2023-12-14 18:20:00,14030,Mat Aazma Re,Pritam,Murder 3 (Original Motion Picture Soundtrack),spotify:track:0mh4VutnDyBn1sqcp05MZD,StepCount,Casio G-Shock,26.0,count,12/14/23 18:29
2023-12-14 19:30:00,306920,Tune Maari Entriyaan,Sohail Sen,Gunday,spotify:track:5kg1GacbhgQfLcbgOBRO9c,StepCount,iPhone 4s,22.0,count,12/14/23 19:39
2023-12-14 23:20:00,98011,Te Amo (Duet),Pritam,Dum Maaro Dum,spotify:track:3x55c9UVpbURc2T02DLfEM,StepCount,Casio G-Shock,29.0,count,12/14/23 23:34
2023-12-14 23:40:00,226928,Ladki Kyon,Jatin-Lalit,Hum Tum,spotify:track:0U9a0NZ8UQpnix2lBElFAx,StepCount,iPhone 4s,16.0,count,12/14/23 23:41
2023-12-15 15:30:00,292000,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,StepCount,iPhone 4s,33.0,count,12/15/23 15:43
2023-12-15 15:50:00,8030,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,spotify:track:7v6kXbTvpHbhq5LHruy0xV,StepCount,Casio G-Shock,36.0,count,12/15/23 16:01
2023-12-15 16:00:00,154120,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,spotify:track:6vwGvxyf8MheLLPUjktu14,StepCount,Casio G-Shock,9.0,count,12/15/23 16:07
2023-12-15 16:10:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF,StepCount,Casio G-Shock,101.0,count,12/15/23 16:20
2023-12-15 16:20:00,316706,Dil Samander,KK,Garam Masala,spotify:track:7Gwuh1mKBa3SWD7w3giVP5,StepCount,Casio G-Shock,23.0,count,12/15/23 16:25
2023-12-15 16:30:00,267386,Kiss Me Baby - Remix Version,Adnan Sami,Garam Masala,spotify:track:3cqc9kRwulPAcE6eCIYdU6,StepCount,iPhone 4s,63.0,count,12/15/23 16:39
2023-12-15 16:40:00,137153,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,StepCount,iPhone 4s,23.0,count,12/15/23 16:51
2023-12-17 18:10:00,19667,"Radha (From ""Jab Harry Met Sejal"")",Pritam,"Radha (From ""Jab Harry Met Sejal"")",spotify:track:7ztCi9k76A4QmSqWEutFyV,StepCount,Casio G-Shock,113.0,count,12/17/23 18:20
2023-12-20 21:20:00,16945,Offo,Aditi Singh Sharma,2 States,spotify:track:3f26GAn3yOXfoclLyN8AdD,StepCount,iPhone 4s,41.0,count,12/20/23 21:24
2023-12-20 21:50:00,218860,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,StepCount,Casio G-Shock,4.0,count,12/20/23 21:55
2023-12-20 22:00:00,278496,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:3hoXhwP0ub9LdSJV4olDIc,StepCount,Casio G-Shock,22.0,count,12/20/23 22:09
2023-12-20 22:10:00,365665,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:395gJWcJQK0C3GJfHAn7f6,StepCount,iPhone 4s,8.0,count,12/20/23 22:19
2023-12-20 22:20:00,306836,Bol Na Halke Halke,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:0u8wprNfOdcWpUlWnfMcpP,StepCount,Casio G-Shock,77.0,count,12/20/23 22:31
2023-12-20 22:30:00,158216,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),spotify:track:3xF15SqY32Mno3UUMBirhU,StepCount,Casio G-Shock,99.0,count,12/20/23 22:40
2023-12-20 22:40:00,1643,Uff Teri Adaa,Shankar Mahadevan,Karthik Calling Karthik,spotify:track:0og9wKFGgFFNQnrBe7eisG,StepCount,iPhone 4s,40.0,count,12/20/23 22:56
2023-12-20 23:20:00,232438,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV,StepCount,iPhone 4s,31.0,count,12/20/23 23:27
2023-12-21 19:30:00,590,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,StepCount,Casio G-Shock,251.0,count,12/21/23 19:44
2023-12-21 19:40:00,10172,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,spotify:track:3NpmGCTIPS03kRoeUUfDSq,StepCount,Casio G-Shock,448.0,count,12/21/23 19:54
2023-12-21 19:50:00,241668,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,74.0,count,12/21/23 20:04
2023-12-21 20:00:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,StepCount,Casio G-Shock,299.0,count,12/21/23 20:14
2023-12-21 20:10:00,168140,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,StepCount,Casio G-Shock,460.0,count,12/21/23 20:24
2023-12-21 20:20:00,43270,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,StepCount,iPhone 4s,855.0,count,12/21/23 20:36
2023-12-21 20:40:00,243956,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,spotify:track:71s7tZo8OGlN3VXyURWLUr,StepCount,iPhone 4s,24.0,count,12/21/23 20:54
2023-12-21 20:50:00,257708,Soniye,KK,Aksar,spotify:track:5O4AGvOVFSs5ipu3iNOuoi,StepCount,iPhone 4s,189.0,count,12/21/23 21:05
2023-12-21 21:00:00,305584,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX,StepCount,Casio G-Shock,236.0,count,12/21/23 21:12
2023-12-21 21:20:00,7825,Cheliya Cheliya,KK,Gharshanaa,spotify:track:0anBHV3eP4hiHsLQR5AZsm,StepCount,iPhone 4s,465.0,count,12/21/23 21:38
2023-12-21 21:30:00,86522,Sach Keh Raha Hai - LoFi Flip,KK,Lofi Chill Mix,spotify:track:3ftVnkTGV4APsXEPiuB2sa,StepCount,Casio G-Shock,177.0,count,12/21/23 21:46
2023-12-21 21:40:00,392141,Dilnashin Dilnashin,KK,Aashiq Banaya Aapne,spotify:track:6C5CjR1BTqfO5gc0YNcCrP,StepCount,Casio G-Shock,85.0,count,12/21/23 21:57
2023-12-21 21:50:00,342693,Abhi Abhi,KK,Jism 2,spotify:track:1tKhy83q8OsdcpZaX9N4Z2,StepCount,Casio G-Shock,5.0,count,12/21/23 21:59
2023-12-21 22:10:00,333182,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78,StepCount,Casio G-Shock,163.0,count,12/21/23 22:19
2023-12-21 22:20:00,163599,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",spotify:track:57jOEZtoLQK4zF2x55bdkp,StepCount,Casio G-Shock,18.0,count,12/21/23 22:34
2023-12-21 22:30:00,266654,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,StepCount,Casio G-Shock,2.0,count,12/21/23 22:34
2023-12-21 22:40:00,43493,Tu Hi Meri Shab Hai Chill Lofi,Jammy Weirdo,Tu Hi Meri Shab Hai Chill Lofi,spotify:track:0gPqpOLWRhuuXOVnIZYHNF,StepCount,Casio G-Shock,80.0,count,12/21/23 22:58
2023-12-21 22:50:00,241540,Ajab Si,KK,Om Shanti Om,spotify:track:5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,38.0,count,12/21/23 23:05
2023-12-22 17:30:00,302166,You Are My Soniya,Sandesh Shandilya,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),spotify:track:6SDH3mp9sQCNJDfDDpQTTo,StepCount,Casio G-Shock,292.0,count,12/22/23 17:48
2023-12-22 22:10:00,275613,Chori Chori Dil Le Gaya,Hema Sardesai,Garam Masala,spotify:track:4C3hJBeW4hp5IhJfsOStrP,StepCount,Casio G-Shock,147.0,count,12/22/23 22:23
2023-12-22 22:20:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF,StepCount,Casio G-Shock,228.0,count,12/22/23 22:36
2023-12-25 19:10:00,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:2LcXJP95e4HKydTZ2mYfrx,StepCount,Casio G-Shock,20.0,count,12/25/23 19:17
2023-12-25 19:40:00,46680,Small Town Girl,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:6bRMrsjdHJ6W7zDEep3JlE,StepCount,Casio G-Shock,30.0,count,12/25/23 19:46
2023-12-25 21:10:00,233546,Gora Gora Rang - Remix,Imran Khan,Gora Gora Rang - Remix,spotify:track:4YeK5pxbJa2awZSjwff5Iz,StepCount,iPhone 4s,8.0,count,12/25/23 21:16
2023-12-25 23:00:00,260426,Dil Ne Yeh Kaha Hain Dil Se,Udit Narayan,Dhadkan,spotify:track:1Q9ME2mhsXqwtMszjrSl39,StepCount,Casio G-Shock,29.0,count,12/25/23 23:09
2023-12-26 07:20:00,9210,Salaam-E-Ishq,Sonu Nigam,Salaam-E-Ishq,spotify:track:3oIWJujQwLjGBG8kZGnJkg,StepCount,Casio G-Shock,396.0,count,12/26/23 7:35
2023-12-26 16:10:00,167092,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4NmWv6PEGEAmorN5UN9fRo,StepCount,iPhone 4s,14.0,count,12/26/23 16:19
2023-12-27 15:00:00,343786,Tum Mile,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:1EjxJHY9A6LMOlvyZdwDly,StepCount,Casio G-Shock,20.0,count,12/27/23 15:09
2024-01-02 02:00:00,1690,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",spotify:track:5fXslGZPI5Cco6PKHzlSL3,StepCount,iPhone 4s,14.0,count,1/2/24 2:05
2024-01-02 03:00:00,980,"O Jaana (From ""RAAZ - The Mystery Continues"")",Raju Singh,KK: Best of Me,spotify:track:4qsRAXFoWRPppSXRw3yoFX,StepCount,iPhone 4s,22.0,count,1/2/24 3:05
2024-01-03 01:30:00,3170,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,StepCount,iPhone 4s,28.0,count,1/3/24 1:30
2024-01-04 01:30:00,53100,Tera Hone Laga Hoon,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,StepCount,iPhone 4s,8.0,count,1/4/24 1:36
2024-01-14 06:40:00,1787,Rubaaiyaan,Amit Trivedi,Qala,spotify:track:0ceF2OyfoVe8IQeFcBXZg2,StepCount,Casio G-Shock,788.0,count,1/14/24 6:55
2024-01-14 06:50:00,11470,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk,StepCount,Casio G-Shock,554.0,count,1/14/24 7:00
2024-01-14 07:20:00,2554,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,StepCount,Casio G-Shock,121.0,count,1/14/24 7:34
2024-01-17 06:00:00,279120,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,StepCount,Casio G-Shock,25.0,count,1/17/24 6:09
2024-01-17 07:40:00,139151,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:4BTPzhEsyW3blWcxcuhLM0,StepCount,Casio G-Shock,23.0,count,1/17/24 7:46
2024-01-19 05:50:00,1648,Udh Jaayega,Sagar Desai,Qala,spotify:track:4v3CXViU9zDIPbuo2aw8lS,StepCount,iPhone 4s,17.0,count,1/19/24 5:51
2024-01-20 05:20:00,225953,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,671.0,count,1/20/24 5:32
2024-01-20 05:30:00,21640,Tadap Tadap,KK,Hum Dil De Chuke Sanam,spotify:track:6n6hEYHXBzWfdSzBX20ZRw,StepCount,iPhone 4s,846.0,count,1/20/24 5:43
