startDate,ms_played,track_name,artist_name,album_name,url,type,sourceName,value,unit,endDate
2024-01-20 05:40:00,325590,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,StepCount,iPhone 4s,529.0,count,1/20/24 5:51
2024-01-20 05:50:00,11663,Beete Lamhein,KK,The Train,spotify:track:0zQa7QXLpUZfrrsWbgDZll,StepCount,iPhone 4s,658.0,count,1/20/24 6:04
2024-01-20 06:00:00,13889,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),spotify:track:57zEYntUat0ofbFpoicN26,StepCount,iPhone 4s,70.0,count,1/20/24 6:09
2024-01-20 06:10:00,202478,Such Keh Raha Hai,KK,Rehnaa Hai Terre Dil Mein,spotify:track:0ypgFw67lNEpoKFUxUV0tG,StepCount,iPhone 4s,221.0,count,1/20/24 6:17
2024-01-20 06:20:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,StepCount,iPhone 4s,459.0,count,1/20/24 6:38
2024-01-20 06:30:00,169319,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX,StepCount,iPhone 4s,224.0,count,1/20/24 6:44
2024-01-21 19:10:00,161230,Rubaaiyaan,Amit Trivedi,Qala,spotify:track:0ceF2OyfoVe8IQeFcBXZg2,StepCount,Casio G-Shock,245.0,count,1/21/24 19:21
2024-01-21 19:20:00,21410,"Halka Halka (From ""Fanney Khan"")",Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",spotify:track:44O26Gv1wQrlUj14PpTolM,StepCount,iPhone 4s,43.0,count,1/21/24 19:21
2024-01-21 19:40:00,279026,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,spotify:track:51EUKH2M1QGN50iGUlnxmU,StepCount,iPhone 4s,143.0,count,1/21/24 19:50
2024-01-21 20:10:00,158143,"Tere Vaaste (From ""Zara Hatke Zara Bachke"")",Sachin-Jigar,Zara Hatke Zara Bachke,spotify:track:6GZIAVSu0YXF7FYzyRl1MP,StepCount,Casio G-Shock,37.0,count,1/21/24 20:22
2024-01-25 06:30:00,163294,Agar Tum Mil Gaye,Harsh Lok,Agar Tum Mil Gaye,spotify:track:11ZciqbjvPe9ByRi8eo8qk,StepCount,Casio G-Shock,37.0,count,1/25/24 6:40
2024-01-25 06:40:00,975,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,StepCount,iPhone 4s,18.0,count,1/25/24 6:45
2024-01-25 23:30:00,40,Hai Junoon,Pritam,New York,spotify:track:5u4q3iqZ9IMbXaR7bsGYbW,StepCount,iPhone 4s,18.0,count,1/25/24 23:34
2024-01-27 02:30:00,157834,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,StepCount,Casio G-Shock,7.0,count,1/27/24 2:30
2024-01-28 14:40:00,378160,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv,StepCount,Casio G-Shock,57.0,count,1/28/24 14:45
2024-01-28 15:00:00,1600,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,StepCount,Casio G-Shock,17.0,count,1/28/24 15:06
2024-01-28 15:10:00,116059,Tere Sang Yaara,Atif Aslam,Rustom,spotify:track:72CkpVdvmc8t28o8I9N32J,StepCount,Casio G-Shock,54.0,count,1/28/24 15:20
2024-01-29 14:00:00,1850,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,StepCount,Casio G-Shock,52.0,count,1/29/24 14:11
2024-01-29 14:40:00,4440,Suno Na Suno Na,Abhijeet,Chalte Chalte,spotify:track:5dS7HcRa9kER2qDba2iSOd,StepCount,iPhone 4s,8.0,count,1/29/24 14:42
2024-01-29 15:30:00,141943,Balma,Shreya Ghoshal,The Second Best Exotic Marigold Hotel (Original Motion Picture Soundtrack),spotify:track:0p5iOuS1ljMtQpaGi4W8Tl,StepCount,Casio G-Shock,75.0,count,1/29/24 15:45
2024-01-30 14:40:00,9888,Pee Loon,Pritam,Once Upon A Time In Mumbaai,spotify:track:52itZ0w0CydihB2JCZEIft,StepCount,iPhone 4s,716.0,count,1/30/24 14:55
2024-01-30 14:50:00,287213,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,StepCount,Casio G-Shock,99.0,count,1/30/24 14:59
2024-01-30 15:10:00,3661,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,spotify:track:02nOZG5WrxCHEYbjjxeZQf,StepCount,Casio G-Shock,18.0,count,1/30/24 15:12
2024-01-31 14:30:00,292000,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,19.0,count,1/31/24 14:40
2024-02-01 14:40:00,290250,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,spotify:track:5XfHmHJNxDl4Tsy29oLD7v,StepCount,iPhone 4s,278.0,count,2/1/24 14:56
2024-02-01 15:00:00,2830,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,716.0,count,2/1/24 15:15
2024-02-01 15:10:00,332959,Tera Chehra,Adnan Sami,Tera Chehra,spotify:track:14uXhHNINQqjl2hngD21s9,StepCount,iPhone 4s,805.0,count,2/1/24 15:25
2024-02-01 15:20:00,112830,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,175.0,count,2/1/24 15:29
2024-02-01 17:10:00,17236,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,401.0,count,2/1/24 17:24
2024-02-02 15:20:00,117924,Aa Jao Meri Tamanna,Javed Ali,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,spotify:track:30IOhjcKbULQUt66nYkUvW,StepCount,iPhone 4s,346.0,count,2/2/24 15:36
2024-02-04 14:30:00,5404,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,StepCount,iPhone 4s,33.0,count,2/4/24 14:30
2024-02-05 14:40:00,3480,Lagan Laagi Re,Amit Trivedi,Songs of Love,spotify:track:3bM0sCyyhglscs8EvsBZ36,StepCount,Casio G-Shock,14.0,count,2/5/24 14:40
2024-02-05 20:10:00,16218,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,StepCount,Casio G-Shock,19.0,count,2/5/24 20:14
2024-02-05 20:20:00,333200,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,StepCount,Casio G-Shock,25.0,count,2/5/24 20:29
2024-02-05 20:40:00,18880,Nirbhau Nirvair,Amit Trivedi,Qala,spotify:track:57efukexqcKkzBc1X9eQUu,StepCount,Casio G-Shock,36.0,count,2/5/24 20:46
2024-02-07 14:30:00,70200,Toh Phir Aao,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:4chxJYv0qsOKQukt6cKp97,StepCount,Casio G-Shock,16.0,count,2/7/24 14:30
2024-02-08 15:10:00,49510,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,StepCount,iPhone 4s,582.0,count,2/8/24 15:23
2024-02-09 14:10:00,2510,Shauq,Amit Trivedi,Qala,spotify:track:2I0MIQhICYnKHvaxUHYH49,StepCount,Casio G-Shock,4.0,count,2/9/24 14:18
2024-02-09 14:40:00,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,spotify:track:6ZoCBDOB308GqUdt2AJrV2,StepCount,Casio G-Shock,7.0,count,2/9/24 14:40
2024-02-10 01:10:00,70258,Mitti Di Khushboo,Rochak Kohli,Mitti Di Khushboo,spotify:track:7tp4iYvcZksGp1u7feUrrO,StepCount,Casio G-Shock,8.0,count,2/10/24 1:14
2024-02-10 21:30:00,792,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,spotify:track:6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,48.0,count,2/10/24 21:34
2024-02-10 21:40:00,2406,Kiya Kiya,Anand Raj Anand,Welcome,spotify:track:0YCPCY9WhQFMFtoSpj6dhL,StepCount,iPhone 4s,33.0,count,2/10/24 21:53
2024-02-10 21:50:00,291836,Mann Ki Lagan,Rahat Fateh Ali Khan,Paap,spotify:track:0s8fGVzyn6URNrUVwCE3dV,StepCount,iPhone 4s,55.0,count,2/10/24 22:01
2024-02-12 17:20:00,2050,Guzarish,Javed Ali,Ghajini,spotify:track:2MvCNH9ua0CeOgUQfZf56z,StepCount,Casio G-Shock,8.0,count,2/12/24 17:24
2024-02-12 19:30:00,1055,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),spotify:track:4kaLkst9lT3sQ5Crgxs3ic,StepCount,Casio G-Shock,52.0,count,2/12/24 19:45
2024-02-12 19:40:00,284573,Jab Se Tere Naina,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:0gRNu9dVzi5aC87AI1empZ,StepCount,iPhone 4s,33.0,count,2/12/24 19:48
2024-02-12 19:50:00,13566,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,spotify:track:6ZoCBDOB308GqUdt2AJrV2,StepCount,Casio G-Shock,24.0,count,2/12/24 20:05
2024-02-12 20:00:00,218836,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,StepCount,iPhone 4s,49.0,count,2/12/24 20:12
2024-02-12 20:20:00,279909,Jaadu Teri Nazar,Udit Narayan,Darr,spotify:track:6fIVkFeP4tk5CzFTPDf9PE,StepCount,iPhone 4s,164.0,count,2/12/24 20:32
2024-02-12 20:40:00,378160,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv,StepCount,Casio G-Shock,153.0,count,2/12/24 20:55
2024-02-12 20:50:00,296890,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,StepCount,Casio G-Shock,48.0,count,2/12/24 20:56
2024-02-12 21:00:00,1183,Jeena Jeena,Atif Aslam,Badlapur (Original Motion Picture Soundtrack),spotify:track:2GXXZFUxYg2LvG8SR0byOE,StepCount,iPhone 4s,119.0,count,2/12/24 21:09
2024-02-12 21:20:00,2028,Chunnari Chunnari,Abhijeet,Biwi No. 1 - Original Motion Picture Soundtrack,spotify:track:18AId3X5GULxDCCjyRTCIQ,StepCount,Casio G-Shock,42.0,count,2/12/24 21:26
2024-02-12 21:50:00,218410,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:1q6pMQBRILzkz0g4rKEXdM,StepCount,iPhone 4s,38.0,count,2/12/24 21:55
2024-02-12 22:00:00,31120,Saathiyaa,Shreya Ghoshal,Singham,spotify:track:1sNCUR5bUvFSQVDYEvsHCU,StepCount,Casio G-Shock,83.0,count,2/12/24 22:09
2024-02-12 23:00:00,327300,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,StepCount,Casio G-Shock,2.0,count,2/12/24 23:06
2024-02-13 14:40:00,50716,Ada - Remix Version,Sonu Nigam,Garam Masala,spotify:track:5dPiB4bS7wAzlP3FN7vh6e,StepCount,iPhone 4s,546.0,count,2/13/24 14:57
2024-02-13 14:50:00,45270,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,StepCount,Casio G-Shock,379.0,count,2/13/24 15:06
2024-02-13 15:00:00,237283,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,spotify:track:5XfHmHJNxDl4Tsy29oLD7v,StepCount,Casio G-Shock,449.0,count,2/13/24 15:13
2024-02-17 17:50:00,640,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv,StepCount,Casio G-Shock,845.0,count,2/17/24 18:09
2024-02-17 18:00:00,830,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,StepCount,Casio G-Shock,79.0,count,2/17/24 18:16
2024-02-17 21:20:00,864,"Abcd -Yaariyan (From ""Yaariyan"")",Benny Dayal,Yo Yo Honey Singh Is Back,spotify:track:3pIshEbdyNMF3hW1MnZB58,StepCount,Casio G-Shock,58.0,count,2/17/24 21:38
2024-02-17 21:50:00,243879,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,118.0,count,2/17/24 22:06
2024-02-18 14:20:00,4590,Lucky Tu Lucky Me,Sachin-Jigar,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),spotify:track:7wVuc5To4LyVZvZllNSlpB,StepCount,iPhone 4s,160.0,count,2/18/24 14:28
2024-02-18 15:10:00,5860,Main Khiladi Tu Anari,Abhijeet,Main Khiladi Tu Anari,spotify:track:75HJYgb0KguhgWBjpx5iWH,StepCount,iPhone 4s,10.0,count,2/18/24 15:10
2024-02-21 16:40:00,154650,Achchi Lagti Ho,Udit Narayan,Kuch Naa Kaho,spotify:track:122FCMf052psls9894JYlf,StepCount,Casio G-Shock,4.0,count,2/21/24 16:42
2024-02-21 17:30:00,257929,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,spotify:track:5zKRKQwLVBT1WDJE7XJrnm,StepCount,Casio G-Shock,5.0,count,2/21/24 17:32
2024-02-21 23:50:00,139770,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb,StepCount,Casio G-Shock,18.0,count,2/22/24 0:01
2024-02-22 18:20:00,367970,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb,StepCount,Casio G-Shock,65.0,count,2/22/24 18:36
2024-02-24 21:10:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,StepCount,Casio G-Shock,19.0,count,2/24/24 21:15
2024-02-24 21:20:00,317000,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,spotify:track:4hLShJ4RCa2KhqVHD7MRDn,StepCount,iPhone 4s,112.0,count,2/24/24 21:33
2024-02-24 21:30:00,280974,"Ye Ishq Hai (From ""Jab We Met"")",Shreya Ghoshal,Best Of Shreya Ghoshal,spotify:track:1UHVj0W8BRn08AXvWcv8i6,StepCount,Casio G-Shock,445.0,count,2/24/24 21:47
2024-02-24 21:40:00,207789,"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",spotify:track:1sZFDDmmBVkcHOpV6AB0Nx,StepCount,Casio G-Shock,416.0,count,2/24/24 21:57
2024-02-24 21:50:00,360437,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW,StepCount,Casio G-Shock,274.0,count,2/24/24 22:07
2024-02-24 22:00:00,133237,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,StepCount,Casio G-Shock,82.0,count,2/24/24 22:10
2024-02-24 22:20:00,259146,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,StepCount,Casio G-Shock,49.0,count,2/24/24 22:37
2024-02-24 22:30:00,569373,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,StepCount,Casio G-Shock,23.0,count,2/24/24 22:43
2024-02-24 22:40:00,103264,Chaand Baaliyan,Aditya A,Chaand Baaliyan,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,StepCount,Casio G-Shock,9.0,count,2/24/24 22:48
2024-02-25 20:00:00,5418,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,StepCount,iPhone 4s,65.0,count,2/25/24 20:06
2024-02-25 20:10:00,254989,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK,StepCount,Casio G-Shock,38.0,count,2/25/24 20:21
2024-02-26 16:50:00,79449,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA,StepCount,Casio G-Shock,21.0,count,2/26/24 16:54
2024-02-27 23:20:00,1860,Arjan Vailly,Manan Bhardwaj,ANIMAL,spotify:track:4ApCig0GTR4IEp7Ijsyo3r,StepCount,Casio G-Shock,9.0,count,2/27/24 23:25
2024-02-28 20:30:00,253312,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,StepCount,Casio G-Shock,628.0,count,2/28/24 20:49
2024-02-28 20:40:00,127402,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,StepCount,Casio G-Shock,688.0,count,2/28/24 20:59
2024-02-28 20:50:00,108441,Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:3YUQ5J2KaU9GnsNTGutOlk,StepCount,Casio G-Shock,755.0,count,2/28/24 21:09
2024-02-28 21:00:00,2513,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,212.0,count,2/28/24 21:15
2024-02-28 21:10:00,22709,O Meri Jaan,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:6qMB7GsJd7L8sqEvQGWQl6,StepCount,Casio G-Shock,203.0,count,2/28/24 21:15
2024-02-28 21:40:00,254108,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,StepCount,Casio G-Shock,61.0,count,2/28/24 21:49
2024-02-28 21:50:00,316360,Tauba Tumhare Ishare,Abhijeet,Chalte Chalte,spotify:track:6kzj1MWS5tFsoOZUz4c8Hc,StepCount,iPhone 4s,29.0,count,2/28/24 21:56
2024-02-28 22:00:00,231240,Wake Up Sid!,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),spotify:track:4BJI0anpEdv4uUw3fUXYpr,StepCount,iPhone 4s,121.0,count,2/28/24 22:16
2024-02-28 22:10:00,233717,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,StepCount,iPhone 4s,17.0,count,2/28/24 22:16
2024-02-28 22:20:00,7387,Meethi Boliyaan,Amit Trivedi,Celebrate Kai Po Che (Original Motion Picture Soundtrack),spotify:track:5stDfeX6w6k3lGySCjG5Ht,StepCount,Casio G-Shock,6.0,count,2/28/24 22:29
2024-02-29 16:50:00,19003,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - LoFi Mix,spotify:track:3vYk2VXjV8WFqadqzp1gtF,StepCount,Casio G-Shock,18.0,count,2/29/24 17:02
2024-02-29 17:10:00,900,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,StepCount,Casio G-Shock,251.0,count,2/29/24 17:23
2024-02-29 17:20:00,30311,Halka Halka Suroor,Arsh Mohammed,Halka Halka Suroor,spotify:track:6NPkq2zm37C2QK8KFFCIfS,StepCount,Casio G-Shock,79.0,count,2/29/24 17:32
2024-02-29 17:30:00,9643,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:7gl8XJ8EmiObfSFppTATt6,StepCount,Casio G-Shock,199.0,count,2/29/24 17:45
2024-03-01 18:40:00,27297,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,StepCount,Casio G-Shock,36.0,count,3/1/24 18:49
2024-03-01 19:20:00,1120,Zindagi Do Pal Ki,KK,Kites,spotify:track:3s6H6UW7yPu2rsF8CGki60,StepCount,Casio G-Shock,79.0,count,3/1/24 19:32
2024-03-01 19:30:00,264913,"Raat Akeli Thi (From ""Merry Christmas"")",Pritam,"Raat Akeli Thi (From ""Merry Christmas"")",spotify:track:4sKISeqmcPixT0rim339VH,StepCount,Casio G-Shock,95.0,count,3/1/24 19:43
2024-03-01 19:40:00,183087,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,StepCount,Casio G-Shock,49.0,count,3/1/24 19:49
2024-03-01 20:00:00,285108,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde,StepCount,iPhone 4s,150.0,count,3/1/24 20:14
2024-03-01 20:10:00,2271,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,StepCount,iPhone 4s,29.0,count,3/1/24 20:19
2024-03-01 20:30:00,247381,"Halka Halka (From ""Fanney Khan"")",Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",spotify:track:44O26Gv1wQrlUj14PpTolM,StepCount,iPhone 4s,67.0,count,3/1/24 20:40
2024-03-01 20:40:00,1952,Aashayein,KK,Iqbal - Original Motion Picture Soundtrack,spotify:track:0d54B7VI12WOMK8AoIWllf,StepCount,iPhone 4s,26.0,count,3/1/24 20:48
2024-03-01 20:50:00,281322,Soch Na Sake,Amaal Mallik,Airlift,spotify:track:6mTvwBzWTGDOVeCNQEqtOE,StepCount,iPhone 4s,65.0,count,3/1/24 21:02
2024-03-01 21:10:00,304899,"Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:7Imk0IG6S5GA5iYWkjmMW5,StepCount,Casio G-Shock,62.0,count,3/1/24 21:14
2024-03-01 21:20:00,15903,Tujhko Jo Paaya,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:62kyw2ux2p0CZ7pKWtM6QO,StepCount,Casio G-Shock,59.0,count,3/1/24 21:36
2024-03-01 21:30:00,334053,Bhage Re Mann,Sunidhi Chauhan,Chameli,spotify:track:2RktkeigsgvhuRNQl0ioGS,StepCount,Casio G-Shock,36.0,count,3/1/24 21:40
2024-03-01 22:00:00,42762,Hasi - Female Version,Ami Mishra,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),spotify:track:1cmZbGkCEVVAck2MsWpPYQ,StepCount,iPhone 4s,74.0,count,3/1/24 22:02
2024-03-01 22:20:00,285686,Abhi Kuch Dino Se,Pritam,Dil Toh Baccha Hai Ji,spotify:track:1QufGJee7k9v4Cfp2NxXbv,StepCount,iPhone 4s,27.0,count,3/1/24 22:24
2024-03-04 20:10:00,127000,Jee Karda - Rock Version,Divya Kumar,Badlapur (Original Motion Picture Soundtrack),spotify:track:37Z0JtMr9BBTpD1TPClCY3,StepCount,Casio G-Shock,229.0,count,3/4/24 20:23
2024-03-04 20:20:00,305845,Mile Ho Tum - Reprise,Tony Kakkar,The Neha Kakkar Collection,spotify:track:2Z3UkfPcSdLlBTmysMp7it,StepCount,Casio G-Shock,650.0,count,3/4/24 20:33
2024-03-04 20:50:00,285619,Zara Zara Touch Me,Monali Thakur,Race - Original Motion Picture Soundtrack,spotify:track:15BmNnMZTnPTawkFaJv1JR,StepCount,iPhone 4s,15.0,count,3/4/24 20:50
2024-03-04 21:20:00,249692,"Afeemi (From ""Meri Pyaari Bindu "")",Sachin-Jigar,YRF Top 10 - Midnight Hour,spotify:track:6J31lR4ZqpRPAjOqzX5lCu,StepCount,Casio G-Shock,24.0,count,3/4/24 21:32
